Field=#~Integer~#~50|Field=Case/Package~String~Case/Package~100|Field=Comment~String~Comment~100|Field=Description~String~Description~100|Field=Designator~String~Designator~100|Field=Manufacturer 1~String~Manufacturer 1~100|Field=Manufacturer Part Number 1~String~Manufacturer Part Number 1~100|Field=Quantity~Integer~Quantity~100|Field=Supplier 1~String~Supplier 1~100|Field=Supplier Part Number 1~String~Supplier Part Number 1~100|ReportField=Currency~<none>|ReportField=ProductionQuantity~1|ReportField=ProjectFileName~28Pins_Project_V1I1.PrjPCB|ReportField=ProjectFullPath~C:\Users\admin\Downloads\Altium Design Course\Udemy\28 Pins\Design Files\V1I1\28Pins_Project_V1I1.PrjPCB|ReportField=Title~28 Pins Component Grouped BOM For Variant [5V/3V3] of Project [28Pins_Project_V1I1.PrjPCB] (No PCB Document Selected)|ReportField=ReportTime~16:37:00|ReportField=ReportDate~29-08-2018|ReportField=ReportDateTime~29-08-2018 16:37:00|ReportField=OutputName~28 Pins Component Grouped BOM|ReportField=OutputType~BOM_PartType|ReportField=GeneratorName~BOM|ReportField=GeneratorDescription~Bill of Materials|ReportField=VariantName~5V/3V3|ReportField=TotalQuantity~95|ReportField=TotalActualPrice~0|ReportField=TotalTargetPrice~0|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField==CompanyName~FEDEVEL|ReportField=NotFitted~NF|ReportField=Title~28Pins|ReportField=VersionRevision~V1I1|ReportField=Address1~|ReportField=Address2~|ReportField=Address3~|ReportField=Address4~|ReportField=Application_BuildNumber~|ReportField=ApprovedBy~|ReportField=Author~|ReportField=CheckedBy~|ReportField=CompanyName~|ReportField=ConfigurationParameters~|ReportField=ConfiguratorName~|ReportField=CurrentDate~29-08-2018|ReportField=CurrentTime~13:23:21|ReportField=Date~|ReportField=DocumentFullPathAndName~C:\Users\admin\Downloads\Altium Design Course\Udemy\28 Pins\Design Files\V1I1\28Pins_Project_V1I1 Project.SchDoc|ReportField=DocumentName~28Pins_Project_V1I1 Project.SchDoc|ReportField=DocumentNumber~5|ReportField=DrawnBy~|ReportField=Engineer~|ReportField=ImagePath~|ReportField=IsUserConfigurable~|ReportField=ModifiedDate~24-08-2018|ReportField=Organization~|ReportField=PageSetup~Record=PageOptions:CenterHorizontal=True:CenterVertical=True:PrintScale=1.07:XCorrection=1.00:YCorrection=1.00:PrintKind=1:BorderSize=5000000:LeftOffset=0:BottomOffset=0:Orientation=2:PaperLength=1000:PaperWidth=1000:Scale=100:PaperSource=7:PrintQuality=600:MediaType=1:DitherType=10:PaperKind=A3:PrintScaleMode=1|ReportField=ProjectName~28Pins_Project_V1I1.PrjPCB|ReportField=Revision~|ReportField=Rule~|ReportField=SheetNumber~5|ReportField=SheetTotal~5|ReportField=Time~|ReportField=VersionControl_RevNumber~|ReportField=VersionControl_ProjFolderRevNumber~|ReportField=DataSourceFileName~28Pins_Project_V1I1.PrjPCB|ReportField=DataSourceFullPath~C:\Users\admin\Downloads\Altium Design Course\Udemy\28 Pins\Design Files\V1I1\28Pins_Project_V1I1.PrjPCB|ReportField=PCBConfigurationName~Sources|ReportField=Item~|ReportField=ItemRevision~|ReportField=ItemAndRevision~|ReportField=ItemRevisionBase~|ReportField=ItemRevisionLevel1~|ReportField=ItemRevisionLevel2~|ReportField=ItemRevisionLevel1AndBase~|ReportField=ItemRevisionLevel2AndLevel1~
11|SIL|HDE FMALE 1x6 2.54mm|Headers & Wire Housings 6 PIN SIL VERTICAL SOCKET TIN|J2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820646%26seller%3DDigi-Key%26sku%3D952-1809-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Harwin{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820646%26seller%3DDigi-Key%26sku%3D952-1809-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}M20-7820646{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7820646%26seller%3DDigi-Key%26sku%3D952-1809-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}952-1809-ND{URL.TIP}Supplier
12|SIL|HDR FMALE 1x10 2.54mm|Headers & Wire Housings 10 PIN SIL VERTICAL SOCKET TIN|J4|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7821046%26seller%3DDigi-Key%26sku%3D952-1847-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Harwin{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7821046%26seller%3DDigi-Key%26sku%3D952-1847-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}M20-7821046{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DHarwin%26mpn%3DM20-7821046%26seller%3DDigi-Key%26sku%3D952-1847-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}952-1847-ND{URL.TIP}Supplier
13||HDR 2x3|6 Positions Header, Unshrouded Connector 0.100" (2.54mm) Through Hole Gold or Gold, GXT™|J5, J6|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20FCI{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}67997-106HLF{URL.TIP}Manufacturer|2|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D67997-106HLF%26seller%3DDigi-Key%26sku%3D609-3393-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-3393-ND{URL.TIP}Supplier
14||10118193-0001LF|USB - micro B USB 2.0 Receptacle Connector 5 Position Surface Mount, Right Angle, Horizontal|J7|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D10118193-0001LF%26seller%3DDigi-Key%26sku%3D609-4616-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20FCI{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D10118193-0001LF%26seller%3DDigi-Key%26sku%3D609-4616-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}10118193-0001LF{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D10118193-0001LF%26seller%3DDigi-Key%26sku%3D609-4616-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-4616-1-ND{URL.TIP}Supplier
15||HDR 1x3|3 Positions Header, Unshrouded Connector 0.100" (2.54mm) Through Hole Gold or Gold, GXT™|JP1, JP4|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D68000-103HLF%26seller%3DDigi-Key%26sku%3D609-3461-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20FCI{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D68000-103HLF%26seller%3DDigi-Key%26sku%3D609-3461-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}68000-103HLF{URL.TIP}Manufacturer|2|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D68000-103HLF%26seller%3DDigi-Key%26sku%3D609-3461-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-3461-ND{URL.TIP}Supplier
16||HDR 1x4|4 Positions Header, Unshrouded Connector 0.100" (2.54mm) Through Hole Gold or Gold, GXT™|JP3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D68001-204HLF%26seller%3DDigi-Key%26sku%3D609-3402-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Amphenol%20FCI{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D68001-204HLF%26seller%3DDigi-Key%26sku%3D609-3402-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}68001-204HLF{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAmphenol%2520FCI%26mpn%3D68001-204HLF%26seller%3DDigi-Key%26sku%3D609-3402-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}609-3402-ND{URL.TIP}Supplier
17|1210|2u2 / 2A|Inductor Chip Wirewound 2.2uH 20% 100KHz 1.13A 80mOhm DCR 1210 T/R|L1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DL1210R2R2MDWIT%26seller%3DDigi-Key%26sku%3D399-9598-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}KEMET{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DL1210R2R2MDWIT%26seller%3DDigi-Key%26sku%3D399-9598-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}L1210R2R2MDWIT{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DKEMET%26mpn%3DL1210R2R2MDWIT%26seller%3DDigi-Key%26sku%3D399-9598-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}399-9598-1-ND{URL.TIP}Supplier
18|100|LINK|CONN JUMPER SHORTING .100" GOLD|LINK1, LINK2, LINK3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DQPC02SXGN-RC%26seller%3DDigi-Key%26sku%3DS9337-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Sullins{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DQPC02SXGN-RC%26seller%3DDigi-Key%26sku%3DS9337-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}QPC02SXGN-RC{URL.TIP}Manufacturer|3|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DSullins%26mpn%3DQPC02SXGN-RC%26seller%3DDigi-Key%26sku%3DS9337-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}S9337-ND{URL.TIP}Supplier
19|0805|100k|RES SMD 100K OHM 1% 1/8W 0805|R1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0805FRE07100KL%26seller%3DDigi-Key%26sku%3DYAG3359CT-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0805FRE07100KL%26seller%3DDigi-Key%26sku%3DYAG3359CT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RT0805FRE07100KL{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRT0805FRE07100KL%26seller%3DDigi-Key%26sku%3DYAG3359CT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}YAG3359CT-ND{URL.TIP}Supplier
20|0805|560R|RES SMD 560 OHM 1% 1/8W 0805|R2, R3, R15, R17, R22|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07560RL%26seller%3DDigi-Key%26sku%3D311-560CRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07560RL%26seller%3DDigi-Key%26sku%3D311-560CRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-07560RL{URL.TIP}Manufacturer|5|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-07560RL%26seller%3DDigi-Key%26sku%3D311-560CRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-560CRCT-ND{URL.TIP}Supplier
21|0805|10k|RES SMD 10K OHM 1% 1/8W 0805|R4, R14, R18, R19, R20, R21|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-0710KL{URL.TIP}Manufacturer|6|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0710KL%26seller%3DDigi-Key%26sku%3D311-10.0KCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-10.0KCRCT-ND{URL.TIP}Supplier
22|0805|22R|RES SMD 22 OHM 1% 1/8W 0805|R5, R6, R7, R13, R23, R24, R25|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0722RL%26seller%3DDigi-Key%26sku%3D311-22.0CRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0722RL%26seller%3DDigi-Key%26sku%3D311-22.0CRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-0722RL{URL.TIP}Manufacturer|7|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-0722RL%26seller%3DDigi-Key%26sku%3D311-22.0CRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-22.0CRCT-ND{URL.TIP}Supplier
23|0805|0R|YAGEO         RC0805JR-070RL             RES, THICK FILM, 0R, 0.125W, 0805|R8|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805JR-070RL{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805JR-070RL%26seller%3DDigi-Key%26sku%3D311-0.0ARCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-0.0ARCT-ND{URL.TIP}Supplier
24|0805|1M|Yageo RC0805 Series Thick Film Surface Mount Resistor 0805 Case 1MO ±1% 0.125W ±100ppm/°C|R9, R16|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071ML%26seller%3DDigi-Key%26sku%3D311-1.00MCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071ML%26seller%3DDigi-Key%26sku%3D311-1.00MCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-071ML{URL.TIP}Manufacturer|2|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071ML%26seller%3DDigi-Key%26sku%3D311-1.00MCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-1.00MCRCT-ND{URL.TIP}Supplier
25|0805|1k|RES SMD 1K OHM 1% 1/8W 0805|R10, R11, R12|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071KL%26seller%3DDigi-Key%26sku%3D311-1.00KCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Yageo{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071KL%26seller%3DDigi-Key%26sku%3D311-1.00KCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}RC0805FR-071KL{URL.TIP}Manufacturer|3|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DYageo%26mpn%3DRC0805FR-071KL%26seller%3DDigi-Key%26sku%3D311-1.00KCRCT-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}311-1.00KCRCT-ND{URL.TIP}Supplier
26||28-DIP Socket|SOCKET IC OPEN FRAME 28POS .3"|SCKT FOR U1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3D3M%26mpn%3D4828-3004-CP%26seller%3DDigi-Key%26sku%3D3M5480-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}3M{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3D3M%26mpn%3D4828-3004-CP%26seller%3DDigi-Key%26sku%3D3M5480-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}4828-3004-CP{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3D3M%26mpn%3D4828-3004-CP%26seller%3DDigi-Key%26sku%3D3M5480-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}3M5480-ND{URL.TIP}Supplier
27||1825910-6|Switch Push Button OFF (ON) SPST Round Button 0.05A 24VDC Momentary Contact PC Pins Thru-Hole|SW1, SW2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520Alcoswitch%26mpn%3D1825910-6%26seller%3DDigi-Key%26sku%3D450-1650-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}TE%20Connectivity%20Alcoswitch{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520Alcoswitch%26mpn%3D1825910-6%26seller%3DDigi-Key%26sku%3D450-1650-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}1825910-6{URL.TIP}Manufacturer|2|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTE%2520Connectivity%2520Alcoswitch%26mpn%3D1825910-6%26seller%3DDigi-Key%26sku%3D450-1650-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}450-1650-ND{URL.TIP}Supplier
28|PDIP|ATMEGA328P-PU|ATMEL         ATMEGA328P-PU            8 Bit Microcontroller, Low Power High Performance, ATmega, 20 MHz, 32 KB, 2 KB, 28 Pins, DIP|U1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DATMEGA328P-PU%26seller%3DDigi-Key%26sku%3DATMEGA328P-PU-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Microchip{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DATMEGA328P-PU%26seller%3DDigi-Key%26sku%3DATMEGA328P-PU-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ATMEGA328P-PU{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DATMEGA328P-PU%26seller%3DDigi-Key%26sku%3DATMEGA328P-PU-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}ATMEGA328P-PU-ND{URL.TIP}Supplier
29|A|ATMEGA16U2-AU|ATMEL         ATMEGA16U2-AU            MCU, 8BIT, MEGAAVR, 16MHZ, TQFP-32|U2|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DATMEGA16U2-AU%26seller%3DDigi-Key%26sku%3DATMEGA16U2-AU-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Microchip{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DATMEGA16U2-AU%26seller%3DDigi-Key%26sku%3DATMEGA16U2-AU-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ATMEGA16U2-AU{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DMicrochip%26mpn%3DATMEGA16U2-AU%26seller%3DDigi-Key%26sku%3DATMEGA16U2-AU-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}ATMEGA16U2-AU-ND{URL.TIP}Supplier
30|SOT-223|TL1963A-33DCQR|IC REG LDO 3.3V 1.5A SOT223-6|U3|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTL1963A-33DCQR%26seller%3DDigi-Key%26sku%3D296-24534-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTL1963A-33DCQR%26seller%3DDigi-Key%26sku%3D296-24534-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}TL1963A-33DCQR{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DTL1963A-33DCQR%26seller%3DDigi-Key%26sku%3D296-24534-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}296-24534-1-ND{URL.TIP}Supplier
31|SOT-23|SN74AHC1G09DBVR|IC GATE AND 1CH 2-INP SOT-23-5|U4, U5, U6, U7|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DSN74AHC1G09DBVR%26seller%3DDigi-Key%26sku%3D296-29202-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Texas%20Instruments{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DSN74AHC1G09DBVR%26seller%3DDigi-Key%26sku%3D296-29202-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}SN74AHC1G09DBVR{URL.TIP}Manufacturer|4|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DTexas%2520Instruments%26mpn%3DSN74AHC1G09DBVR%26seller%3DDigi-Key%26sku%3D296-29202-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}296-29202-1-ND{URL.TIP}Supplier
32|SMD/SMT|ABM7-10.000MHZ-D2Y-T|Crystal 10MHz 18pF 2-Pin SMD T/R|Y1|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABM7-10.000MHZ-D2Y-T%26seller%3DDigi-Key%26sku%3D535-9833-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26{URL.TEXT}Abracon{URL.TIP}Component|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABM7-10.000MHZ-D2Y-T%26seller%3DDigi-Key%26sku%3D535-9833-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dman%26{URL.TEXT}ABM7-10.000MHZ-D2Y-T{URL.TIP}Manufacturer|1|Digi-Key|{URL}https:%2F%2Foctopart-clicks.com%2Fclick%2Faltium%3Fmanufacturer%3DAbracon%26mpn%3DABM7-10.000MHZ-D2Y-T%26seller%3DDigi-Key%26sku%3D535-9833-1-ND%26country%3DIN%26channel%3DBOM%2520Report%26ref%3Dsupplier%26{URL.TEXT}535-9833-1-ND{URL.TIP}Supplier
